3469718,tt3469718,Fishing Without Nets,2014,R,109 min,Thriller,3/12/15,Cutter Hodierne,"Cutter Hodierne, John Hibey, Cutter Hodierne (story), John Hibey (story), David Burkman (story), Sam Cohan (screenplay)","Abdiwali Farrah, Eric Godon, Abdikhadir Hassan, Idil Ibrahim",65,6.9,77,http://ia.media-imdb.com/images/M/MV5BMTUwODQ0MzIwNF5BMl5BanBnXkFtZTgwMjE4MzM3MjE@._V1_SX300.jpg,A drama the follows a Somali who opts in on a piracy mission but then tries to extricate himself from the events.,A drama the follows a Somali who opts in on a piracy mission but then tries to extricate himself from the events.,"Somali, English, French","USA, Kenya, Somalia",1 win & 2 nominations.
3457734,tt3457734,Fort Tilden,2014,R,95 min,Comedy,3/8/14,"Sarah-Violet Bliss, Charles Rogers","Sarah-Violet Bliss (story), Sarah-Violet Bliss, Brian Lannin (story), Charles Rogers (story), Charles Rogers","Bridey Elliott, Clare McNulty, Neil Casey, Alysia Reiner",65,6.4,90,http://ia.media-imdb.com/images/M/MV5BMjE3ODA1MjY5MF5BMl5BanBnXkFtZTgwMjIwODEzMTE@._V1_SX300.jpg,A comedy about Allie and Harper and their needlessly difficult journey to the beach.,"Fort Tilden: New York City's secluded seaside nirvana where, like flies to honey, Brooklyn's hip millennial set flocks on sweltering weekend afternoons for unbridled summertime indulgence. Amidst the vexing stagnation of quarter-life crises, Allie (Clare McNulty) struggles to prepare for the Peace Corps, while Harper (Bridey Elliot) awaits checks from her father to fund her artistic dreams. But the two friends quickly shun responsibilities for the day when a pair of good-looking guys invites them along for a carefree Fort Tilden afternoon. As the two young women board their fixed-gear bicycles and embark on a lengthy journey to the beach, they quickly realize that, akin to their confusing, transitioning lives, they neither know where they're going nor how they plan to get there. The debut feature film of directors Sarah-Violet Bliss and Charles Rogers - and showcasing the comedic versatility of Clare McNulty and Bridey Elliott as Allie and Harper - ""Fort Tilden"" is a hilariously insightful and recognizable look at the consequences of extended adolescence.",English,USA,2 wins & 1 nomination.
1100089,tt1100089,Foxcatcher,2014,R,129 min,"Biography, Drama, Sport",11/14/14,Bennett Miller,"E. Max Frye, Dan Futterman","Steve Carell, Channing Tatum, Mark Ruffalo, Sienna Miller",81,7.5,"15,405",http://ia.media-imdb.com/images/M/MV5BMTQ2MjQxNjYxOV5BMl5BanBnXkFtZTgwMzIwODUxMzE@._V1_SX300.jpg,The greatest Olympic Wrestling Champion brother team joins Team Foxcatcher led by multimillionaire sponsor John E. du Pont as they train for the 1988 games in Seoul - a union that leads to unlikely circumstances.,"Based on true events, Foxcatcher tells the dark and fascinating story of the unlikely and ultimately tragic relationship between an eccentric multi-millionaire and two champion wrestlers. When Olympic Gold Medal winning wrestler Mark Schultz (Channing Tatum) is invited by wealthy heir John du Pont (Steve Carell) to move on to the du Pont estate and help form a team to train for the 1988 Seoul Olympics at his new state-of-the-art training facility, Schultz jumps at the opportunity, hoping to focus on his training and finally step out of the shadow of his revered brother, Dave (Mark Ruffalo). Driven by hidden needs, du Pont sees backing Schultz's bid for Gold and the chance to ""coach"" a world-class wrestling team as an opportunity to gain the elusive respect of his peers and, more importantly, his disapproving mother (Vanessa Redgrave). Flattered by the attention and entranced by du Pont's majestic world, Mark comes to see his benefactor as a father figure and grows increasingly dependent on him for approval. Though initially supportive, du Pont's mercurial personality turns and he begins to lure Mark into an unhealthy lifestyle that threatens to undermine his training. Soon du Pont's erratic behavior and cruel psychological game-play begin to erode the athlete's already shaky self-esteem. Meanwhile du Pont becomes fixated on Dave, who exudes the confidence both he and Mark lack, knowing that these are things even his money cannot buy. Fueled by du Pont's increasing paranoia and alienation from the brothers, the trio is propelled towards a tragedy no one could have foreseen.",English,USA,Nominated for 3 Golden Globes. Another 9 wins & 19 nominations.
1605717,tt1605717,Frank,2014,R,95 min,"Comedy, Drama, Music",9/5/14,Lenny Abrahamson,"Jon Ronson (screenplay), Peter Straughan (screenplay)","Domhnall Gleeson, Moira Brooker, Paul Butterworth, Phil Kingston",75,7,"26,479",http://ia.media-imdb.com/images/M/MV5BMjM0OTczMTcxOV5BMl5BanBnXkFtZTgwMDU1MDUwMjE@._V1_SX300.jpg,"Jon, a young wanna-be musician, discovers he's bitten off more than he can chew when he joins an eccentric pop band led by the mysterious and enigmatic Frank.","Jon, a young wanna-be musician, discovers he's bitten off more than he can chew when he joins an eccentric pop band led by the mysterious and enigmatic Frank.","English, French, German","UK, Ireland, USA",9 wins & 7 nominations.
2298186,tt2298186,Friended to Death,2014,R,94 min,Comedy,5/2/14,Sarah Smick,"Ian Michaels, Sarah Smick","Ryan Hansen, James Immekus, Zach McGowan, Sarah Smick",26,5,295,"http://ia.media-imdb.com/images/M/MV5BMjM3NjM5MTEwOF5BMl5BanBnXkFtZTgwNjQwOTI2MTE@._V1._CR50,49,1313,1949_SX89_AL_.jpg_V1_SX300.jpg","A dark comedy about a social media junkie who fakes his own death via social media just to see which of his ""friends"" will show up to the funeral.","A dark comedy about a social media junkie who fakes his own death via social media just to see which of his ""friends"" will show up to the funeral.",English,USA,N/A
2510028,tt2510028,Frontera,2014,PG-13,103 min,"Drama, Western",7/31/14,Michael Berry,"Michael Berry, Louis Moulinet","Ed Harris, Michael PeÒa, Eva Longoria, Amy Madigan",58,6.5,"3,461",http://ia.media-imdb.com/images/M/MV5BMTQwOTA2NTM3OV5BMl5BanBnXkFtZTgwMDY1OTU5MTE@._V1_SX300.jpg,"A former Arizona sheriff's wife is killed while riding on their ranch property. It would appear a Mexican man illegally crossing into the US is at fault. As the former and the current sheriff search for answers, lives are changed forever.","A former Arizona sheriff's wife is killed while riding on their ranch property. It would appear a Mexican man illegally crossing into the US is at fault. As the former and the current sheriff search for answers, lives are changed forever.","English, Spanish",USA,1 win.
2713180,tt2713180,Fury,2014,R,134 min,"Action, Drama, War",10/17/14,David Ayer,David Ayer,"Brad Pitt, Shia LaBeouf, Logan Lerman, Michael PeÒa",64,7.8,"136,960",http://ia.media-imdb.com/images/M/MV5BMjA4MDU0NTUyN15BMl5BanBnXkFtZTgwMzQxMzY4MjE@._V1_SX300.jpg,"April, 1945. As the Allies make their final push in the European Theatre, a battle-hardened army sergeant named Wardaddy commands a Sherman tank and his five-man crew on a deadly mission behind enemy lines. Out-numbered, out-gunned, and with a rookie soldier thrust into their platoon, Wardaddy and his men face overwhelming odds in their heroic attempts to strike at the heart of Nazi Germany.","April, 1945. As the Allies make their final push in the European Theatre, a battle-hardened army sergeant named Wardaddy (Brad Pitt) commands a Sherman tank and his five-man crew on a deadly mission behind enemy lines. Outnumbered and outgunned, Wardaddy and his men face overwhelming odds in their heroic attempts to strike at the heart of Nazi Germany.","English, German","USA, China, UK",4 wins & 10 nominations.
2473602,tt2473602,Get on Up,2014,PG-13,139 min,"Biography, Drama, Music",8/1/14,Tate Taylor,"Jez Butterworth (screenplay), John-Henry Butterworth (screenplay), Steven Baigelman (story), Jez Butterworth (story), John-Henry Butterworth (story)","Chadwick Boseman, Nelsan Ellis, Dan Aykroyd, Viola Davis",71,7,"6,764",http://ia.media-imdb.com/images/M/MV5BMTY1NjAyMTUzMl5BMl5BanBnXkFtZTgwMTM4NzQ4MTE@._V1_SX300.jpg,A chronicle of James Brown's rise from extreme poverty to become one of the most influential musicians in history.,"On route to the stage, singer James Brown recalls a life with a turbulent childhood where music was his only constructive release for his passions. A chance demonstration of that in prison led to a new friend who helped get him out and into a musical career. With his fire and creative daring, Brown became a star who defiantly created new possibilities in show business both on and behind the stage in face of racism and conventional thinking. Along the way, James would also become a peacemaker who redefined and raised the African-American community's feeling of self-worth when it was needed most. However, those same domineering passions would lead James Brown alienating everyone around him as his appetites became ever more self-destructive. Only after he hit rock bottom with a serious mistake does Brown realize what he needs to do make his life as the Godfather of Soul truly worthwhile.",English,"USA, UK",3 wins & 12 nominations.
2910832,tt2910832,Get Santa,2014,PG,102 min,"Comedy, Family",12/12/14,Christopher Smith,Christopher Smith,"Warwick Davis, Jodie Whittaker, Rafe Spall, Jim Broadbent",53,6.1,202,http://ia.media-imdb.com/images/M/MV5BMjE5NjgyNTY2MF5BMl5BanBnXkFtZTgwMDYyMDU2MzE@._V1_SX300.jpg,A father and son who team up to save Christmas once they discover Santa Claus sleeping in their garage after crashing his sleigh and finding himself on the run from the police.,A father and son who team up to save Christmas once they discover Santa Claus sleeping in their garage after crashing his sleigh and finding himself on the run from the police.,English,"UK, USA",N/A
2049587,tt2049587,Glen Campbell: I'll Be Me,2014,PG,116 min,"Documentary, Biography, Drama",4/19/14,James Keach,N/A,"Scott Borchetta, Ashley Campbell, Cal Campbell, Glen Campbell",79,8.6,52,http://ia.media-imdb.com/images/M/MV5BMjAzMzMxMDI0NF5BMl5BanBnXkFtZTgwNDE5NDExMzE@._V1_SX300.jpg,"As he struggles with Alzheimer's disease, country-music legend Glen Campbell embarks on his farewell tour in the U.S., Australia, and Europe.","This powerful portrait of the life and career of great American music icon Glen Campbell opens to the viewer the world of the singular talent who created hits like Rhinestone Cowboy, Wichita Lineman and Gentle on My Mind. Winner of the Grammy for Lifetime Achievement and member of the Country Music Hall of Fame, Glen was the first country music star to cross over to the pop charts, opening a new realm of opportunity for generations of country musicians. In 2011, when Campbell was diagnosed with Alzheimer's disease, he joined forces with his family to fight the biggest battle of his life. Glen and his wife, Kim, made history by going public with the diagnosis - the first time a major American celebrity would share this experience with the world. The Campbell family then embarked on a short ""Goodbye Tour,"" but the three-week engagement turned into an emotional and triumphant 151-show nationwide tour de force. This epic human drama about the undying bond between Glen and Kim, and their unwavering caring for each other, chronicles a story of love, resilience and the power of song. GLEN CAMPBELL...I'LL BE ME is the true tale of how America's greatest country star would not give up his music or his family, against all odds. The film features those who know and love Glen, including Bruce Springsteen, Bill Clinton, The Edge, Paul McCartney, Jay Leno, Vince Gill, Jimmy Webb, Blake Shelton, Sheryl Crow, Keith Urban, Brad Paisley, Steve Martin, Chad Smith and Taylor Swift among many others. Rare vintage footage and extraordinary new performances of Glen's most beloved hits immerse this moving cinematic account in the overwhelming talent of this humble family man. With joy and a tireless sense of humor, Glen and his family live each moment in the present while preparing for the future, all while playing their music to sold out venues on a star spangled voyage spanning the country from Carnegie Hall to the Hollywood Bowl.",English,USA,2 wins.
2528814,tt2528814,God's Not Dead,2014,PG,113 min,Drama,3/21/14,Harold Cronk,"Hunter Dennis (story), Chuck Konzelman (story), Chuck Konzelman, Cary Solomon (story), Cary Solomon","Kevin Sorbo, Shane Harper, David A.R. White, Dean Cain",16,5,"21,894",http://ia.media-imdb.com/images/M/MV5BMjEwNDQ3MzYyOV5BMl5BanBnXkFtZTgwNDE0ODM3MDE@._V1_SX300.jpg,"College philosophy professor Mr. Radisson's curriculum is challenged by his new student, Josh, who believes God exists.","Radisson finds the topic of religion painful because his Christian mother died when he was 12, though he had prayed and begged God to spare her life. This may be what led him to study philosophy so in depth that he ultimately became a philosophy professor, but his desire to now avoid the topic of religion does not mesh well with his career as a philosophy professor. His anger at God has him requesting his students quote Friedrich Nietzsche and, in exchange, he promises to allow them to skip the chapter on religion. This is not the only clue the movie makers give that they have read atheist material extensively. Radisson tells Josh that if he won't reach a consensus with the class, he must prove God is not dead. Radisson had already explained this was a metaphor and, taken in the context of Nietzsche's point, Josh does an excellent job of proving this. Radisson promises Josh that he will keep his comments to a minimum (Radisson won't debate Josh), though Josh begins his argument practically begging for the most common atheist argument when he says ""I say you can't prove God does not exist"". Radisson promised he would not debate Josh, and he keeps this promise. We are given more clues as to why when we discover Radisson married a Christian and his hostility towards God roots from his love for his Christian mother.",English,USA,N/A
2920808,tt2920808,God's Pocket,2014,R,88 min,"Crime, Drama",8/8/14,John Slattery,"Peter Dexter (novel), Alex Metcalf (screenplay), John Slattery (screenplay)","Christina Hendricks, Philip Seymour Hoffman, Eddie Marsan, Caleb Landry Jones",51,6.1,"4,482",http://ia.media-imdb.com/images/M/MV5BMjM1MzgwODc3NF5BMl5BanBnXkFtZTgwOTAwMTg1MTE@._V1_SX300.jpg,"A blue collar worker tries to cover things up when his stepson is killed in a suspicious accident, but a local reporter senses that something's amiss.","When Mickey's crazy step-son Leon is killed in a construction 'accident', nobody in the working class neighborhood of God's Pocket is sorry he's gone. Mickey tries to bury the bad news with the body, but when the boy's mother demands the truth, Mickey finds himself stuck in a life-and-death struggle between a body he can't bury, a wife he can't please and a debt he can't pay.",English,USA,1 nomination.
1628040,tt1628040,Godzilla,2014,PG-13,123 min,"Action, Adventure, Sci-Fi",5/16/14,Gareth Edwards,"Max Borenstein (screenplay), Dave Callaham (story)","Aaron Taylor-Johnson, CJ Adams, Ken Watanabe, Bryan Cranston",62,6.6,"236,754",http://ia.media-imdb.com/images/M/MV5BMTQ0ODgzNjg2MV5BMl5BanBnXkFtZTgwNDkxMzc3MDE@._V1_SX300.jpg,"The world's most famous monster is pitted against malevolent creatures who, bolstered by humanity's scientific arrogance, threaten our very existence.","In 1999, the Janjira nuclear plant was mysteriously destroyed with most hands lost including supervisor Joe Brody's colleague and wife, Sandra. Years later, Joe's son, Ford, a US Navy ordnance disposal officer, must go to Japan to help his estranged father who obsessively searches for the truth of the incident. In doing so, father and son discover the disaster's secret cause on the wreck's very grounds. This enables them to witness the reawakening of a terrible threat to all of Humanity, which is made all the worse with a second secret revival elsewhere. Against this cataclysm, the only hope for the world may be Godzilla, but the challenge for the King of the Monsters will be great even as Humanity struggles to understand the destructive ally they have.","English, Japanese","USA, Japan",4 wins & 13 nominations.
2267998,tt2267998,Gone Girl,2014,R,149 min,"Drama, Mystery, Thriller",10/3/14,David Fincher,"Gillian Flynn (screenplay), Gillian Flynn (novel)","Ben Affleck, Rosamund Pike, Neil Patrick Harris, Tyler Perry",79,8.3,"285,482",http://ia.media-imdb.com/images/M/MV5BMTk0MDQ3MzAzOV5BMl5BanBnXkFtZTgwNzU1NzE3MjE@._V1_SX300.jpg,"With his wife's disappearance having become the focus of an intense media circus, a man sees the spotlight turned on him when it's suspected that he may not be innocent.","On the occasion of his fifth wedding anniversary, Nick Dunne reports that his wife, Amy, has gone missing. Under pressure from the police and a growing media frenzy, Nick's portrait of a blissful union begins to crumble. Soon his lies, deceits and strange behavior have everyone asking the same dark question: Did Nick Dunne kill his wife?",English,USA,Nominated for 1 Oscar. Another 38 wins & 84 nominations.
1361318,tt1361318,Good People,2014,R,90 min,"Action, Crime, Thriller",8/12/14,Henrik Ruben Genz,"Kelly Masterson, Marcus Sakey (novel)","James Franco, Kate Hudson, Anna Friel, Tom Wilkinson",42,5.5,"6,424",http://ia.media-imdb.com/images/M/MV5BMTQxOTk5ODc0Nl5BMl5BanBnXkFtZTgwNDA3MzExMjE@._V1_SX300.jpg,"Discovering a cache of cash in their dead tenant's apt, a couple in debt take the money and find themselves the target of a deadly adversary-the thief who stole it.","Discovering a cache of cash in their dead tenant's apt, a couple in debt take the money and find themselves the target of a deadly adversary-the thief who stole it.",English,USA,N/A
2015381,tt2015381,Guardians of the Galaxy,2014,PG-13,121 min,"Action, Adventure, Sci-Fi",8/1/14,James Gunn,"James Gunn, Nicole Perlman, Dan Abnett (comic book), Andy Lanning (comic book)","Chris Pratt, Zoe Saldana, Dave Bautista, Vin Diesel",76,8.2,"391,458",http://ia.media-imdb.com/images/M/MV5BMTAwMjU5OTgxNjZeQTJeQWpwZ15BbWU4MDUxNDYxODEx._V1_SX300.jpg,A group of intergalactic criminals are forced to work together to stop a fanatical warrior from taking control of the universe.,"After stealing a mysterious orb in the far reaches of outer space, Peter Quill from Earth, is now the main target of a manhunt led by the villain known as Ronan the Accuser. To help fight Ronan and his team and save the galaxy from his power, Quill creates a team of space heroes known as the ""Guardians of the Galaxy"" to save the world.",English,"USA, UK",Nominated for 2 Oscars. Another 12 wins & 41 nominations.
2955096,tt2955096,Happy Christmas,2014,R,82 min,"Comedy, Drama",6/26/14,Joe Swanberg,Joe Swanberg (screenplay),"Anna Kendrick, Melanie Lynskey, Mark Webber, Lena Dunham",70,5.6,"3,562",http://ia.media-imdb.com/images/M/MV5BMTQ4MTY5NDAwM15BMl5BanBnXkFtZTgwNTUwOTEwMjE@._V1_SX300.jpg,"After a break up, Jenny moves in with writer Kelly, her filmmaker husband, and their child. Despite a rocky start, Jenny's influence helps Kelly realize that an evolution in her life, career and relationship is necessary for her happiness.","Irresponsible 20-something Jenny arrives in Chicago to live with her older brother Jeff, a young film-maker living a happy existence with his novelist wife Kelly and their two-year-old son. Jenny's arrival shakes up their quiet domesticity as she and her friend Carson instigate an evolution in Kelly's life and career. Meanwhile, Jenny strikes up a rocky relationship with the family's baby sitter-cum-pot dealer.",English,USA,2 nominations.
1929263,tt1929263,Heaven Is for Real,2014,PG,99 min,Drama,4/16/14,Randall Wallace,"Randall Wallace (screenplay), Chris Parker (screenplay), Todd Burpo (book), Lynn Vincent (book)","Greg Kinnear, Kelly Reilly, Thomas Haden Church, Connor Corum",47,5.8,"15,782",http://ia.media-imdb.com/images/M/MV5BNjc3MzYzMTUzNF5BMl5BanBnXkFtZTgwNTYzNzI2MDE@._V1_SX300.jpg,"A small-town father must find the courage and conviction to share his son's extraordinary, life-changing experience with the world.","Based on the #1 New York Times best-selling book of the same name, HEAVEN IS FOR REAL brings to the screen the true story of a small-town father who must find the courage and conviction to share his son's extraordinary, life-changing experience with the world. The film stars Academy AwardÆ nominee and EmmyÆ award winning actor Greg Kinnear as Todd Burpo and co-stars Kelly Reilly as Sonja Burpo, the real-life couple whose son Colton (newcomer Connor Corum) claims to have visited Heaven during a near death experience. Colton recounts the details of his amazing journey with childlike innocence and speaks matter-of-factly about things that happened before his birth ... things he couldn't possibly know. Todd and his family are then challenged to examine the meaning from this remarkable event.",English,USA,2 nominations.
3186318,tt3186318,Hellion,2014,R,99 min,"Drama, Thriller",6/13/14,Kat Candler,Kat Candler,"Aaron Paul, Juliette Lewis, Josh Wiggins, Deke Garner",55,6.3,"2,564",http://ia.media-imdb.com/images/M/MV5BMTUwOTk5MzQ2Nl5BMl5BanBnXkFtZTgwMDg5NDM4MTE@._V1_SX300.jpg,"When motocross and heavy metal obsessed thirteen-year-old Jacob's increasing delinquent behavior forces CPS to place his little brother, Wes, with his aunt, Jacob and his emotionally absent...","When motocross and heavy metal obsessed thirteen-year-old Jacob's increasing delinquent behavior forces CPS to place his little brother, Wes, with his aunt, Jacob and his emotionally absent father, Hollis, must finally take responsibility for their actions and for each other in order to bring Wes home.",English,USA,3 wins & 2 nominations.
1267297,tt1267297,Hercules,2014,PG-13,98 min,"Action, Adventure",7/25/14,Brett Ratner,"Ryan Condal (screenplay), Evan Spiliotopoulos (screenplay), Steve Moore (Radical comic ""Hercules"")","Dwayne Johnson, Ian McShane, John Hurt, Rufus Sewell",47,6.1,"76,830",http://ia.media-imdb.com/images/M/MV5BMTQ4ODA5MTA4OF5BMl5BanBnXkFtZTgwNjMyODM5MTE@._V1_SX300.jpg,"Having endured his legendary twelve labors, Hercules, the Greek demigod, has his life as a sword-for-hire tested when the King of Thrace and his daughter seek his aid in defeating a tyrannical warlord.","Fourteen hundred years BCE, a tormented soul walked the earth that was neither man nor god. Hercules was the powerful son of the god king Zeus, for this he received nothing but suffering his entire life. After twelve arduous labours and the loss of his family, this dark, world-weary soul turned his back on the gods finding his only solace in bloody battle. Over the years he warmed to the company of six similar souls, their only bond being their love of fighting and presence of death. These men and women never question where they go to fight or why or whom, just how much they will be paid. Now the King of Thrace has hired these mercenaries to train his men to become the greatest army of all time. It is time for this bunch of lost souls to finally have their eyes opened to how far they have fallen when they must train an army to become as ruthless and blood thirsty as their reputation has become.",English,USA,2 nominations.
3177316,tt3177316,Honeymoon,2014,R,87 min,Horror,9/12/14,Leigh Janiak,"Phil Graziadei, Leigh Janiak","Rose Leslie, Harry Treadaway, Ben Huber, Hanna Brown",65,5.7,"6,380",http://ia.media-imdb.com/images/M/MV5BNzczMzEzNDAzMF5BMl5BanBnXkFtZTgwNzU0Mjg0MjE@._V1_SX300.jpg,A newlywed couple finds their lake-country honeymoon descend into chaos after Paul finds Bea wandering and disoriented in the middle of their first night.,"Young newlyweds Paul and Bea travel to remote lake country for their honeymoon. Shortly after arriving, Paul finds Bea wandering and disoriented in the middle of the night. As she becomes more distant and her behavior increasingly peculiar, Paul begins to suspect something more sinister than sleepwalking took place in the woods.",English,USA,N/A
2170439,tt2170439,Horrible Bosses 2,2014,R,108 min,Comedy,11/26/14,Sean Anders,"Sean Anders (screenplay), John Morris (screenplay), Jonathan M. Goldstein (story), John Francis Daley (story), Sean Anders (story), John Morris (story), Michael Markowitz (characters)","Jason Bateman, Jason Sudeikis, Charlie Day, Jennifer Aniston",40,6.6,"28,547",http://ia.media-imdb.com/images/M/MV5BNzU4OTEzNzAwN15BMl5BanBnXkFtZTgwMTgwODAwMzE@._V1_SX300.jpg,"Dale, Kurt and Nick decide to start their own business but things don't go as planned because of a slick investor, prompting the trio to pull off a harebrained and misguided kidnapping scheme.","Fed up with answering to higher-ups, Nick, Dale and Kurt decide to become their own bosses by launching their own business. But a slick investor soon pulls the rug out from under them. Outplayed and desperate, and with no legal recourse, the three would-be entrepreneurs hatch a misguided plan to kidnap the investor's adult son and ransom him to regain control of their company.",English,USA,1 win.
1646971,tt1646971,How to Train Your Dragon 2,2014,PG,102 min,"Animation, Action, Adventure",6/13/14,Dean DeBlois,"Dean DeBlois, Cressida Cowell (""How to Train Your Dragon"" book series)","Jay Baruchel, Cate Blanchett, Gerard Butler, Craig Ferguson",76,8,"134,965",http://ia.media-imdb.com/images/M/MV5BMzMwMTAwODczN15BMl5BanBnXkFtZTgwMDk2NDA4MTE@._V1_SX300.jpg,"When Hiccup and Toothless discover an ice cave that is home to hundreds of new wild dragons and the mysterious Dragon Rider, the two friends find themselves at the center of a battle to protect the peace.","It's been five years since Hiccup and Toothless successfully united dragons and vikings on the island of Berk. While Astrid, Snotlout and the rest of the gang are challenging each other to dragon races (the island's new favorite contact sport), the now inseparable pair journey through the skies, charting unmapped territories and exploring new worlds. When one of their adventures leads to the discovery of a secret ice cave that is home to hundreds of new wild dragons and the mysterious Dragon Rider, the two friends find themselves at the center of a battle to protect the peace. Now, Hiccup and Toothless must unite to stand up for what they believe while recognizing that only together do they have the power to change the future of both men and dragons.",English,USA,Nominated for 1 Oscar. Another 7 wins & 32 nominations.
4008652,tt4008652,I Am Ali,2014,PG,111 min,"Documentary, Biography, Sport",11/28/14,Clare Lewins,Clare Lewins,"Muhammad Ali Jnr, Hana Ali, Maryum Ali, Muhammad Ali",55,6.6,773,http://ia.media-imdb.com/images/M/MV5BMjM5MDIyMjc4N15BMl5BanBnXkFtZTgwMjQ2NzY1MjE@._V1_SX300.jpg,"Unprecedented access to Muhammad Ali's personal archive of ""audio journals"" as well as interviews and testimonials from his inner circle of family and friends are used to tell the legend's life story.","An intimate and heart-warming look at the man behind the legend - as we've never seen Ali before. Told through exclusive, unprecedented access to Ali's personal archive of 'audio journals' combined with touching interviews and testimonials from his inner circle of family and friends, including his daughters, son, brother and former wife, plus legends of the boxing community including Mike Tyson, George Foreman and Gene Kilroy.",English,"UK, USA",2 nominations.
2884206,tt2884206,I Origins,2014,R,106 min,"Drama, Sci-Fi",9/19/14,Mike Cahill,Mike Cahill (screenplay),"Michael Pitt, Steven Yeun, Astrid BergËs-Frisbey, Brit Marling",57,7.3,"24,192",http://ia.media-imdb.com/images/M/MV5BMTQ0MTAwMDI1OF5BMl5BanBnXkFtZTgwNjUwMTA2MTE@._V1_SX300.jpg,A molecular biologist and his laboratory partner uncover evidence that may fundamentally change society as we know it.,A molecular biologist and his laboratory partner uncover evidence that may fundamentally change society as we know it.,English,USA,2 wins & 1 nomination.
1418377,tt1418377,"I, Frankenstein",2014,PG-13,92 min,"Action, Fantasy, Sci-Fi",1/24/14,Stuart Beattie,"Stuart Beattie (screenplay), Kevin Grevioux (screen story), Stuart Beattie (screen story), Kevin Grevioux (Darkstorm Studios graphic novel), Mary Shelley (characters)","Aaron Eckhart, Yvonne Strahovski, Miranda Otto, Bill Nighy",30,5.2,"51,574",http://ia.media-imdb.com/images/M/MV5BMjM3Mzk2MDU3N15BMl5BanBnXkFtZTgwMzg1NTI4MDE@._V1_SX300.jpg,"Frankenstein's creature finds himself caught in an all-out, centuries old war between two immortal clans.","Dr Victor Frankenstein dies frozen to death and the creature buries him at the cemetery of his family. However he is attacked by demons but he kills one of them and Gargoyles save him and take him to a Cathedral where the Gargoyles Order gathers. The Queen of the Gargoyles Leonore keeps Dr. Frankenstein's journal together with the treasures of the Order and gives the name of Adam to the creature. Then she explains to Adam that there is an ancient war between the Gargoyles that are angels and demons under the command of the Prince Naberius. She also invites Adam to join the Gargoyles in the war against demons, but Adam prefers to isolate in a remote place. Two hundred years later, Adam returns and finds a modern society. Soon he learns that Naberius has the intention of creating an army of soulless corpses to be possessed by demons. The scientist Terra is researching a process to create life and Naberius is seeking Dr Frankenstein's journal to help Terra and raise his army.",English,"Australia, USA",1 nomination.
1355630,tt1355630,If I Stay,2014,PG-13,107 min,"Drama, Music, Romance",8/22/14,R.J. Cutler,"Shauna Cross (screenplay), Gayle Forman (novel)","ChloÎ Grace Moretz, Mireille Enos, Jamie Blackley, Joshua Leonard",46,6.9,"41,416",http://ia.media-imdb.com/images/M/MV5BMjI4NjkxODMyMF5BMl5BanBnXkFtZTgwODYwODQ5MTE@._V1_SX300.jpg,"Life changes in an instant for young Mia Hall after a car accident puts her in a coma. During an out-of-body experience, she must decide whether to wake up and live a life far different than she had imagined. The choice is hers if she can go on.","Mia Hall thought the hardest decision she would ever face would be whether to pursue her musical dreams at Juilliard or follow a different path to be with the love of her life, Adam. But what should have been a carefree family drive changes everything in an instant, and now her own life hangs in the balance. Caught between life and death for one revealing day, Mia has only one decision left, which will not only decide her future but her ultimate fate.",English,USA,1 nomination.
1969062,tt1969062,Infinitely Polar Bear,2014,R,90 min,"Comedy, Drama",3/5/15,Maya Forbes,Maya Forbes,"Zoe Saldana, Mark Ruffalo, Keir Dullea, Wallace Wolodarsky",65,7.4,198,http://ia.media-imdb.com/images/M/MV5BODQzMTg3ODQyM15BMl5BanBnXkFtZTgwNTg5NTc4MDE@._V1_SX300.jpg,"A manic-depressive mess of a father tries to win back his wife by attempting to take full responsibility of their two young, spirited daughters, who don't make the overwhelming task any easier.","A manic-depressive mess of a father tries to win back his wife by attempting to take full responsibility of their two young, spirited daughters, who don't make the overwhelming task any easier.",English,USA,1 win & 1 nomination.
1791528,tt1791528,Inherent Vice,2014,R,148 min,"Comedy, Crime, Drama",1/9/15,Paul Thomas Anderson,"Paul Thomas Anderson (screenplay), Thomas Pynchon (novel)","Joanna Newsom, Katherine Waterston, Joaquin Phoenix, Jordan Christian Hearn",81,7.2,"11,253",http://ia.media-imdb.com/images/M/MV5BMjI2ODQ2NzUwMl5BMl5BanBnXkFtZTgwNjU3NTE4MjE@._V1_SX300.jpg,"In 1970, drug-fueled Los Angeles detective Larry ""Doc"" Sportello investigates the disappearance of a former girlfriend.","During the psychedelic 60s and 70s Larry ""Doc"" Sportello is surprised by his former girlfriend and her plot for her billionaire boyfriend, his wife, and her boyfriend. A plan for kidnapping gets shaken up by the oddball characters entangled in this groovy kidnapping romp based upon the novel by Thomas Pynchon.","English, Japanese",USA,Nominated for 2 Oscars. Another 18 wins & 39 nominations.
